Score,Review
4,기술의 발전이 놀라울 뿐이네요.  블루투스 스피커와 에어컨을 연결해 보았습니다. 편리함을 더해주는 기술이 아직은 낯설고 번거롭게 느껴지지만 여러  디바이스를 연결 해 보며 점점 익숙해지고 있습니다.
5,이 어플 때문에 가전제품의 스마트 연동 여부가 제품 구입 고려시 필수조건이 됐네요 그래서 점점 삼성 제품이 하나둘 늘어나고 있네요 진짜 편리합니다
5,안심스마트위치알림이 사용중인데요. 딸아이 유치원가방에 달아줬는데 거의 정확해서 안심하고 사용하고있습니다. 강추에요^^
5,이 앱이 스마트폰에 설치돼 있었는데도 존재자체를 모르고있었는데 이벤트 덕분에 알게된 어플이지만 제품 사용에 매우 용이할 것 같아 동의하고 사용중입니다. 앱 발상도 좋은 것 같네요.
5,편리하게 연결해서 사용하기 좋습니다. 스마트 홈 구현에 점점 삶의 질이 향상되어 가는군요.
5,"소형 가전부터 대형 가전까지 아우를 수 있는 모바일 커넥트의 정수라 생각됩니다. 삼성의 IOT 기술에 대한 자부심으로 실내외에서 기기를 컨트롤하며 삶을 윤택하게 해주는 것에 대한 만족을 느낍니다. 특히 기어핏, 기어S, 아이콘, 블루투스 스피커 같은 기기와 연결하여 제어함을 큰 편리함을 느낍니다."
5,집에 삼성 스마트tv 있는데 연결해서 스마트폰으로 제어할 수 있는게 참 편리합니다. 발전하고있는 삼성 커넥트를 통해 삼성만의 독창적인 사물인터넷 세계를 구축하는것이 기대됩니다!
4,사용해보면 생각이 바뀜. 사용상 군더더기 없이 연결이 잘되고 항상 휴대폰 성능에도 영향을 거의 미치지 않아서 좋아요
5,"Samsung Connect를 다운받고 사용하면서 느낀점인데, 사용하면서 무료로 가사도우미의 도움을받는것같아서 한결수월하게 집안일을 해내는 슈퍼우먼이 된것같다. 그리고 밖에서도 불은껐는지 냉장고의 재료가있는지등 깜빡깜빡 정신없을때에도 핸드폰하나로 모니터링가능한 새로운세계를 경험하게될 Samsung Connect는 주부들의 필수어플이다~"
5,초등학교 가는 아이때문에 사용하게됐어요.. 핸드폰은 아직 부담스러워서.. 간단한 작동법으로 사용도 편하고 작아서 좋아요^^
5,하나의 앱에서 볼수 있어서 좋아요. Tv와 connect tag만 있어도 뭔가 엮어쓸일 없나 한번더 생각하게 되네요. 굿잡.
5,"잘 만들었다, 5년 이상 아이폰을 사용했고 노트북이며 시계 티비 패드등 대부분의.제품을 사용했던 사람이다  티비랑 연결하기 위해 부수적으로 커넥터를 따로 구매해야 했고 전화녹음이 안되 낭패를 보고 부랴부랴 노트로 갈아탔는데 , 솔찍히 놀랍다 따로 부수품을 구입하지 아니하더라도 느낄 수 있는 확장성 티비 자동차 노트북 세탁기 냉장고 이제는 내손에 있는 휴대폰 하나로 제어가 가능하니 아니쓸 이유가 없다 꼭 사용해 보시길!"
5,난모든제품을 삼성으로 쓰게될듯. 내가사는세상이 이렇게 편리해질줄은 몰랐다ㅎ
5,스마트폰이 데이터로 연결시에는 연결이안되는건가요?밖에나오거나 집에서도lte로 연결시에는 연결안됨으로나오네요...참고로 김치냉장고입니다.
5,"나이드신 어머니이가 외출중에 집을 못찾아서 온집안 식구들이 상경하여 찾아헤매다가 119,경찰서에 연락하여 극적으로 찾았던 기억이 납니다. 그래서 삼성커넥트태그(sm-v110k) 보는 순간 바로 이거구나  하고 쌍수를들고 기뻤습니다."
5,기기간에연동으로사용이매우편리합니다.특히에어컨이나..텔레비젼등외부에서제어할때..신기하기도..^^~
5,핸드폰이고 TV고 에어컨이고 삼성전자 제품을 많이 애용하는데 한번에 연결하여 제어할 수 있는 삼성 컨넥트 어플 덕에 좀 더 편리하게 사용가능해서 너무 좋은 기능인 것 같습니다. 괜히 삼성 삼성 하는게 아닌 것 같아요. 리모컨 찾기 탈출입니다!
5,집에있는 삼성 제품들을 언제 어디서든 핸드폰으로 조종할 수 있다는게 큰 메리트인 것 같아요. 잘쓰고 있습니다.
5,새로운 세상에 한발짝 다가가는 기분입니다. 삼성 커넥트 앱 하나로 제어되는 디바이스가 무궁무진하게 늘어나는 모습이 기대됩니다!
4,삼성 멀티룸 스피커 연결이 편리해졌습니다. 그런데 블루투스 말고 캐스팅도 지원이 되었으면 합니다.
5,어플하나로 집안의 모든 가전제품을 제어할 수 있으니까 정말 편해요! 이렇게 일상생활에 도움이 되는것들을 계속해서 개발하고 업데이트해주니 '역시 삼성이구나'라는 생각이 저절로 들게되네요^^ 앞으로도 삼성이 계속해서 고객들에게 사랑받으며 성장해나가길 기대할게요~
5,삼성제품 이사기념으로 몇가지 사보았는데 이제 거의 모든 제품들이 스마트폰이랑 연동되네요^^ 하나의 어플로 제어할수있지만 연동하는데 매끄럽지 않은 부분운 개선을..그리고 가격이 만만치 않지만 생활의 즐거움을 주니 좋아요 기계가아닌 점점 대화 상대로 다가오네요 앞으로도 많은 기대 희망합니다 이제 다시 시작이겠죠 다시 힘을....
5,얘 동영상을 폰으로 자주 찍는데 티비로 연결해서 같이 볼 수 있어서 증말 좋네요. 다만 이어폰 연결시 가끔씩 끊겨서 그게 아쉬워요.
5,김치냉장고 에어컨 냉장고 연결해서 사용중입니다. 너무 좋아요ㅎ 밖에서도 설정가능하고 여름에 에어컨 집에 들어가기 전에 켜면 완전 좋을 뜻 해용ㅎ
5,자동실행 기능에 예약한 시각에 TV가 자동으로 켜지는 기능도 좀 넣어주세요. 스마트 TV의 유튜브  등에서 컨텐츠 검색에 필요한 자판 입력 기능도 좀 넣어주세요.
3,노트5일때 휴대전화에서 tv보기 기능 잘 썼는더 노트8으로 폰바꾸고 나니 안되네요. 티비는 삼성스마트티비 그대로인데 딱 그 기능만 안되서 앱 깔았다 지웠다 반복했어요..
5,TV 스피커를 통해 노래를 들으니 정말 좋네요! 집에 있는 스피커는 연결하기가 까다로워 잘 쓰지 않았는데 앞으로 앱 통해 잘 쓸 것 같아요. 삼성 제품을 써야할 이유가 하나 더 생겼군요
5,"혁명이다! 터치한번으로 모든걸 제어할수 있다는게 어릴적 공상과학에서나 볼수 있었던 그러한 기술들을 삼성에서 현재 실현하고 있고,그것을 내가 누리고 있다는게 뿌듯하네요^^ 삼성커넥트 덕분에 일상이 편해지긴 했지만 반면 너무편한다보니 조금 게을러지는 단점도 생기는듯^^ 암튼 너무좋은 시스템인건 분명하네요!"
5,처음에 그냥 다운로드되서 뭐지.. 하고봣는데 여러가지 제품을 한눈에 볼수 있고 간편하게 연결 할수 있어서 좋습니다. 강추 드립니다..
5,집의 삼성 스마트티비랑 쉽게 연결하여 영화나 드라마 볼 때 유용하게 사용합니다! 인터페이스도 편하게 되어있고 특히나 연결이 금방되고 쉬워서 자주 애용하고 있어요!!:-)
4,친구추천으로 처음 써보는데 넘 편리합니다. 아직은 익숙하지 않지만 더 스마트한 생활이 될거같아요
5,하나두개씩 이어플을 사용할수있는 가전제품을 구입하여 사용해봐야겠다.우선 티비는 사용을해볼수있으니..외출시 스마트폰으로 켜두면 안심이되네.
5,기어S3와 MDR1A BT를 별도의 절차없이 바로바로 연결할 수 있어서 너무 편리하네요. 잘 이용하고 있습니다!
5,"집에서 티비 켜기 귀찮고 에어컨 불끄는 것 등등.. 많은 귀찮음을 해결해주는 정말로 신기한 앱!! 세탁기가 지원이안되는 게 안타깝긴 하지만.. 지원되는 세탁기 사려고 지름신이 강림하고 있다는게 함정~~ 세상이 좋아지고 있다는게 점점 실감납니다. 사물인터넷 사물인터넷 하는게 피부에 닿아오니 스마트인이 된 느낌! 기어s3 자동차 스피커 헤드셋 커넥트 앱까지 블루투스로 이용 가능한게 참 많네요~ 주위에서 아이폰 사라고 할 때, 휘둘리지 않고 노트8산게 신의 한수네요 삼페까지 짱짱!! 앞으로 더 유용한 앱 나오리라 믿습니다. 화이팅~!!"
5,"삼성에서 또 하나의 일을 낸 것 같네요! 하나의 앱으로 집 안의 모든 것을 제어할 수 있다니... 무엇보다 대부분의 가전제품을 삼성 제품으로 사용하는 저는 하루하루를 편안하게 보내고 있어요. 무엇보다 제가 가장 유용하게 사용하고 있는 기능은 삼성 스마트 TV에서 나오는 영상을 핸드폰에서도 실시간으로 볼 수 있다는 점이라고 생각해요! 저는 특히나 예능프로를 좋아하는데, 집안일로 인해서 보고싶은 장면들을 놓치고 나면 정말 아쉬웠었는데, Samsung Connect 덕분에 정말 기분좋은 하루하루를 살고 있답니다!"
5,삼성 스마트tv와 갤럭시로 추가 기기 필요없이 미러링을 통해 휴대폰게임을 대화면으로 즐길 수있어서 너무 너무 좋아요 그 외 다른 스마트 제품이 없어서 사용해 보진 못했지만 교체하게 되면 삼성 제품으로 싹 바꿀려고 생각하고 있습니다. 삼성 짱짱짱
1,노트8인데 os 업데이트 후 tv 보기가 안돼요 AS 신청해도 해결이 안되네요.. 기능은 좋은데 관리를 좀 더 잘하면 좋겠어요
5,"이 앱은 가정이나 직장에서의 미래의 5G시대를 간접적으로 체험 할 수 있게 해주는 편리한 앱입니다. 지금은 구세대 가전제품들이 더 많은 비중을 차지하는 세대가 많아 정말 편리하지만 아직은 그리 빛을 발하지는 못하는데, 몇년 뒤 5G를 상용화하기 위해 값이 저렴한 보급형 기기들이 많이 생산, 공급된다면 크게 빛을 발할 앱이라 생각합니다."
5,"항상 리모컨이 안보여 찾는데 시간을 허비했고 집 밖에서도 에어콘, 전등 심지어 세탁기 까지 관리 할수있어 편리한 생활을 보낼수 있고 전자제품으로 인해서 마음 조리는 일이 없어져 습니다. 그리고 이 기술로인해서 앞으로의 우리가 생각하는 미래로 꺼엉충 많은 도약이 이루워졌다고 생각 합니다."
5,정말 유용한 앱입니다. 간편하게 설치하여 다른 장치랑연결시키면 폰하나로 모든것을 통제가능하네요. 진작에 몰랐던것이 안타까워요.
4,생각보다 연결 잘되고 깔끔합니다. 그리나 개선의 여지가 많아서 별 한개 낮췄습니다. 기대합니다
1,왜 갤럭시탭A에선 호환이되지않나요? 업데이트전까지 잘썼는데 소프트웨어업데이트이후로 탭a에선 어플이 받아지지않네요 수정좀부탁드립니다
5,핸드폰에서 다운받은 영화를 아이들과 스마트TV에서 스마트connect를 이용해 볼수 있어서 너무 좋아요. 다운받은 영화나 사진 음악을 usb에 옮기지 않고 바로 스마트tv에서 바로 볼수 있는 기능  정말로 강추합니다.
5,삼성 빔 제어하는데 아주 유용하게 쓰고있습니다 ㅎㅎ 리모콘을 대신해주는!! 좋네요 ㅎㅎ
4,처음엔 걱정되고 두렵지만 따라하기 시작하면 누구든 손쉽게 사용할 수있어 좋아요. 세상이렇게 바뀌는구나~~ㅋㅋ
4,아직은 삼성 커넥트를 지원하는 디바이스가 가정에 보편화 되지 못하여 일반 가정에서의 활용도는 낮으나 점차 보급이 확대 된다면 앞으로의 행보가 상당히 기대 되는 어플이다.한마디로 평가하자면 유비 쿼터스 세대에 다가가는 첫 발을 내딛은 삼성의 어플정도로 볼 수 있겠다.
4,삼성 스마트TV로 유투브 시청을 많이 하는데 늘 검색이 불편했습니다. 삼성커넥트로 스마트TV와 연결하니 너무 편하네요
5,사용하기 간펀해서 좋습니다.ㅎㅎ
5,Samsung Connect 일상을 편리하게 TV 사운드바 세탁기 청소기 냉장고 알림 받고 제어하고 모든 일상을 하나로 통일한 앱 최고입니다 차량  및 기어360도 사용하는데 변동내용 알림 상태확인까지 이제 떨어질수 업는앱 킹왕짱입니다 좋은앱  만들어주셔서 감사합니디
1,앱 삭제방법좀 집에 삼성기계라곤 핸드폰하나밖에없는데 뭐하러쓰라는건지;;
3,집에서 쓰는 와이파이랑 계속 충돌나서 연동시키는데 애먹었네요. 깔고나니 사용은 편리합니다.
5,제가 하고싶은 말을 다른분들이 다  해 주셨네요! 잘 쓰고 있습니다.
5,티비랑 시계 쓰고 있는데 정말 유용함. 특히 티비는 영화볼때 최고👍 일부러 선 연결할 필요도 없이 어플로 연결하고 누워서 감상만 하면 끝. 그뤠잇
4,집안에 있는 가전제품들을 한번에 제어할 수 있어서 굉장히 편리하다고 생각합니다. 특히 세탁기나 로봇 청소기 같은 경우에는 외부에서도 언제든지 작동시킬 수 있어서 좋았습니다.
5,삼성기기간에 연결하여 집 밖에서도 조종할 수 있고 현재 어떤 상태인지도 알 수 있어서 좋으네요. 점점 더 이렇게 사용할 수 있는 기기가 늘어나면 스마트한 홈이 되겠어요. 우리는 로봇 청소기하고 에어컨을 켜고 끌 수 있어서 좋았구 TV와는 TV에서 현재 나오는 화면과 소리를 폰에서 전송받아 실시간 방송도 볼 수 있어서 유용하고 폰에서 보기에는 아까운 영화 같은 거를 TV로 보내어 볼 수 있으니까 특히 좋은 것 같았어요.
